npc_id,npc_name,zone,tameable
190324,Tundra Vorquin,The Azure Span,Can Be Tamed
198789,Vorquin,"Scaleborn Pass & Winglord's Perch, The Forbidden Reach",Can Be Tamed
198414,Vorquin,"The Old Weyrn Grounds & Scaleborn Pass, The Forbidden Reach",Can Be Tamed
193577,Lushmeadow Stag,"Genesis Falls, The Waking Shores",Can Be Tamed
188524,Lushmeadow Stag,"Apex Canopy, The Waking Shores",Can Be Tamed
190944,Vorquin Strider,The Azure Span,Can Be Tamed
181432,Vorquin,Thaldraszus,Can Be Tamed
197555,Arboreal Grazer,The Azure Span,Can Be Tamed
191748,Burnished Ledgehopper,"Passage of Time, Thaldraszus",Can Be Tamed
193752,Elegant Vorquin,"Ruby Life Pools, The Waking Shores",Can Be Tamed
197438,Mountainside Dapple,"Shadow Ledge & Shadow Pass, Thaldraszus",Can Be Tamed
191203,Pleasant Hart,"Pleasant Hill & South Hold Gate, Thaldraszus",Can Be Tamed
196632,Reservoir Dapple,"Tyrhold Reservoir & Gelikyr Gardens, Thaldraszus",Can Be Tamed
195048,Sparring Vorquin,"Eclipse Lake, Thaldraszus",Can Be Tamed
187336,Time-Charged Vorquin,"The Flowing Forest, Thaldraszus",Can Be Tamed
198415,Tyrhold Dapple,Thaldraszus,Can Be Tamed
188277,Garden Herdmare,"Gardens of Unity, Thaldraszus",Can Be Tamed
192639,Skittish Herdmare,"Gelikyr Gardens, The Azure Span",Can Be Tamed
198416,Tyrhold Broodmare,Thaldraszus,Can Be Tamed
195261,Plains Bull,Ohn'ahran Plains,Can Be Tamed
193385,Broadhoof Bull,"The Watering Hole, Ohn'ahran Plains",Can Be Tamed
196096,Sandhoof Bull,"The Storm Scar, Ohn'ahran Plains",Can Be Tamed
216705,Migrating Bull,"Singing Fen, Amirdrassil (Dragon Isles Zone)",Can Be Tamed
187478,Broadhoof Bull,"Sylvan Glade, Ohn'ahran Plains",Can Be Tamed
195552,Bruffalon Bull,Ohn'ahran Plains,Can Be Tamed
193507,Red Furred Bull,The Azure Span,Can Be Tamed
187727,Rustpine Bruffalon,The Azure Span,Can Be Tamed
193595,Pinehoof Bull,Ohn'ahran Plains,Can Be Tamed
195256,Plains Moose,Ohn'ahran Plains,Can Be Tamed
195530,Proudhorn Wanderer,Ohn'ahran Plains,Can Be Tamed
193429,Ravaged Bruffalon,"Creektooth Den, The Azure Span",Can Be Tamed
190726,Striped Bruffalon,The Azure Span,Can Be Tamed
190322,Highhorn Bull,The Azure Span,Can Be Tamed
194962,Moose Bull,The Azure Span,Can Be Tamed
192885,Snowhorn Bruffalon,The Azure Span,Can Be Tamed
193738,Forkriver Bull,Ohn'ahran Plains,Can Be Tamed
216704,Migrating Bruffalon,"Singing Fen, Amirdrassil (Dragon Isles Zone)",Can Be Tamed
193968,Cliffhoof Bruffalon,The Azure Span,Can Be Tamed
194311,Freezefur Bruffalon,The Azure Span,Can Be Tamed
194272,Highlands Bruffalon,The Azure Span,Can Be Tamed
195190,Highlands Bull,The Azure Span,Can Be Tamed
194220,Pinefrost Bruffalon,The Azure Span,Can Be Tamed
193892,Elusive Bull,The Azure Span; Ohn'ahran Plains,Can Be Tamed
195499,Grazing Bruffalon,Ohn'ahran Plains,Can Be Tamed
196097,Sandhoof Bruffalon,"The Storm Scar, Ohn'ahran Plains",Can Be Tamed
187480,Sylvan Broadhoof,"Sylvan Glade, Ohn'ahran Plains",Can Be Tamed
193739,Forkriver Pinehoof,Ohn'ahran Plains,Can Be Tamed
193719,Pinehoof Cow,Ohn'ahran Plains,Can Be Tamed
195525,Bruffalon Calf,Ohn'ahran Plains,Can Be Tamed
193386,Grazing Broadhoof,"The Watering Hole, Ohn'ahran Plains",Can Be Tamed
194305,Highlands Calf,The Azure Span,Can Be Tamed
195191,Highlands Calf,The Azure Span,Can Be Tamed
195192,Highlands Cow,The Azure Span,Can Be Tamed
194300,Highlands Cow,The Azure Span,Can Be Tamed
195627,Rambunctious Calf,Ohn'ahran Plains,Can Be Tamed
193502,Red Furred Calf,The Azure Span,Can Be Tamed
193503,Red Furred Cow,The Azure Span,Can Be Tamed
187477,Sylvan Calf,"Sylvan Glade, Ohn'ahran Plains",Can Be Tamed
180049,Cervid Grazer,Zereth Mortis,Can Be Tamed
180050,Cervid Protector,Zereth Mortis,Can Be Tamed
178099,Cervid Protector,"The Great Veldt, Zereth Mortis",Can Be Tamed
182272,Ravenous Cervid,Zereth Mortis,Can Be Tamed
183596,Chitali the Eldest,Zereth Mortis,Can Be Tamed
178098,Cervid Grazer,"Felicitous Glade & The Great Veldt, Zereth Mortis",Can Be Tamed
181260,Native Cervid,Zereth Mortis,Can Be Tamed
181383,Mawtouched Grazer,"Provis Fauna, Zereth Mortis",Can Be Tamed
182269,Carnivorous Cervid,Zereth Mortis,Can Be Tamed
166966,Runestag,"Furrowed Glen, Ardenweald",Can Be Tamed
159030,Runestag,Ardenweald,Can Be Tamed
165907,Runestag,"Glittering Falls & Soryn's Meadow, Ardenweald",Can Be Tamed
155238,Guardian of the Leaf,"The Upper Reaches; Twisting Corridors, Torghast, Tower of the Damned (Dungeon)",Can Be Tamed
170145,Runestag,Ardenweald,Can Be Tamed
172934,Wildbough Runestag,Ardenweald,Can Be Tamed
159029,Juvenile Runedeer,Ardenweald,Can Be Tamed
166967,Juvenile Runedeer,"Furrowed Glen, Ardenweald",Can Be Tamed
170205,Juvenile Runedeer,"Glittering Falls, Ardenweald",Can Be Tamed
170144,Juvenile Runedeer,Ardenweald,Can Be Tamed
165908,Juvenile Runedeer,"Furrowed Glen & Soryn's Meadow, Ardenweald",Can Be Tamed
172943,Wildbough Juvenile,Ardenweald,Can Be Tamed
170674,Runestag,"Tirna Noch & Forest's Edge, Ardenweald",Can Be Tamed
172073,Hazebroken Guardian,"Mistveil Tangle, Ardenweald",Can Be Tamed
166187,Runestag,Ardenweald,Can Be Tamed
174356,Runestag,"The Forgotten Retreat, Ardenweald",Can Be Tamed
164874,Juvenile Miredeer,"Shrouded Mire, Ardenweald",Can Be Tamed
166024,Skittish Runefoal,Ardenweald,Can Be Tamed
171342,Juvenile Runestag,De Other Side (Dungeon),Can Be Tamed
164875,Mire Runestag,"Shrouded Mire, Ardenweald",Can Be Tamed
166735,Deranged Guardian,"Mistveil Tangle, Ardenweald",Can Be Tamed
164873,Runestag Elderhorn,De Other Side (Dungeon),Can Be Tamed
172067,Terrified Guardian,"Misteveil Tangle, Ardenweald",Can Be Tamed
165106,Runestag Youngling,"Elder Stand, Ardenweald",Can Be Tamed
165092,Forest Guardian,"Elder Stand, Ardenweald",Can Be Tamed
170695,Runestag Bull,"Furrowed Glen, Ardenweald",Can Be Tamed
165093,Wounded Forest Guardian,"Elder Stand, Ardenweald",Can Be Tamed
170856,Highland Runestag,Ardenweald,Can Be Tamed
170852,Highland Runedeer,Ardenweald,Can Be Tamed
170853,Highland Bull,Ardenweald,Can Be Tamed
123527,Chitinbuk Grazer,"Conservatory of the Arcane, Eredath",Can Be Tamed
122363,Chitinbuk Ruinwalker,"Azurelight Square, Eredath",Can Be Tamed
126945,Subdued Ruins Wanderer,"Azurelight Square, Eredath",Can Be Tamed
124439,Wild Cragscaler,"Grove of Naroua, Krokuun",Can Be Tamed
130935,Elusive Chitinbuk,"Isolon, Eredath",Can Be Tamed
124225,Chitinous Cragscaler,"Deceiver's Scar, Krokuun",Can Be Tamed
121564,Skittish Chitinbuk,"Isolon Basin, Eredath",Can Be Tamed
126939,Ruinwalker Stag,"Azurelight Square, Eredath",Can Be Tamed
121565,Shadowcrazed Chitinbuk,"Isolon Basin, Eredath",Can Be Tamed
126952,Ruinwalker Calf,"Azurelight Square, Eredath",Can Be Tamed
165730,Plains Stag,"Darkmaul Plains & Darkmaul Citadel, Exile's Reach",Can Be Tamed
107758,Amberfall Greatstag,"Amberfall Mesa, Stormheim",Can Be Tamed
126708,Noblehoof Stag,Tiragarde Sound,Can Be Tamed
137349,Ashenwood Stag,"Ashenwood Grove, Drustvar",Can Be Tamed
129835,Gorehorn,"Glenbrook Hunting Grounds, Drustvar",Can Be Tamed
128361,Hexcrazed Greatstag,"Glenbrook Hunting Grounds, Drustvar",Can Be Tamed
128384,Lowlands Greatstag,Drustvar,Can Be Tamed
142195,Riverland Stag,"Sagehold & Mariner's Strand, Stormsong Valley",Can Be Tamed
210849,Gilnean Stag,Ruins of Gilneas,Can Be Tamed
216701,Migrating Plains Stag,Amirdrassil (Dragon Isles Zone),Can Be Tamed
108322,Ferngrazer Stag,"Valley of the Sword, Stormheim",Can Be Tamed
126967,Midland Stag,"Clearspring Pass and Stagheart Cliffs, Tiragarde Sound",Can Be Tamed
127569,Redwood Guardian,Invasion Point: Bonich,Can Be Tamed
112825,Shieldscar Stag,Suramar,Can Be Tamed
144837,Darkshore Stag,Darkshore,Can Be Tamed
108890,Runewood Greatstag,Stormheim,Can Be Tamed
127806,Mountain Greatstag,Drustvar,Can Be Tamed
110042,Heartwood Stag,Suramar,Can Be Tamed
191541,Craggy Stag,"Sagecrest Pines, Ohn'ahran Plains",Can Be Tamed
59744,Silverhorn Yearling,The Jade Forest,Can Be Tamed
56532,Tawnyhide Stag,Valley of the Four Winds,Can Be Tamed
58490,Wilderland Doe,Valley of the Four Winds,Can Be Tamed
252836,Sunset Stag,Eversong Woods,Can Be Tamed
254053,Sunset Stag,Eversong Woods,Can Be Tamed
58489,Wilderland Stag,Valley of the Four Winds,Can Be Tamed
66421,Painted Stag,Townlong Steppes,Can Be Tamed
66605,Ancient Stag,Dread Wastes,Can Be Tamed
197651,Grey Tailed Stag,The Azure Span,Can Be Tamed
59745,Silverhorn Calf,The Jade Forest,Can Be Tamed
59743,Silverhorn Stag,The Jade Forest,Can Be Tamed
106837,Sablehorn Stag,Suramar,Can Be Tamed
59104,Shrine Elk,The Jade Forest,Can Be Tamed
93327,Frenzybound Stag,Val'sharah,Can Be Tamed
93313,Gleamhoof Stag,Val'sharah,Can Be Tamed
107487,Starbuck,"Stormtorn Foothills, Stormheim",Can Be Tamed
139280,Sythian the Swift,"Highland Trail, Tiragarde Sound",Can Be Tamed
97516,Foothills Greatstag,"Stormtorn Foothills, Stormheim",Can Be Tamed
113205,Leyscarred Stag,Suramar,Can Be Tamed
98884,Bewitched Elderhorn,"The Witchwood, Highmountain",Can Be Tamed
94386,Cursed Elderhorn,"Pinerock Basin, Highmountain",Can Be Tamed
95268,Highland Elderhorn,"Bloodhunt Highland, Highmountain",Can Be Tamed
96266,Pale Elderhorn,"Sylvan Falls, Highmountain",Can Be Tamed
110502,Snowstrider Bull,"Snowblind Cliffs, Highmountain",Can Be Tamed
110503,Young Snowstrider,"Snowblind Cliffs, Highmountain",Can Be Tamed
139790,Highland Proudhorn,"Roaming Hills, Stormsong Valley",Can Be Tamed
152092,Bronzefur Elk,"The Fleeting Forest & Sparkweaver Point, Mechagon",Can Be Tamed
94694,Morashu,"Screeching Crag, Highmountain",Can Be Tamed
96410,Majestic Elderhorn,"Bloodhunt Highland, Highmountain",Can Be Tamed
103681,Well-Fed Ironhorn Bull,Highmountain,Can Be Tamed
93856,Mountainstrider Bull,"Sylvan Falls, Highmountain",Can Be Tamed
94151,Pinerock Elderhorn,"Pinerock Basin, Highmountain",Can Be Tamed
96267,Rockhorn Stag,"Pinerock Basin, Highmountain",Can Be Tamed
95043,Young Mountainstrider,Highmountain,Can Be Tamed
165727,Plains Doe,"Darkmaul Plains & Darkmaul Citadel, Exile's Reach",Can Be Tamed
107755,Amberfall Doe,"Amberfall Mesa, Stormheim",Can Be Tamed
126709,Noblehoof Doe,Tiragarde Sound,Can Be Tamed
137336,Ashenwood Doe,"Ashenwood Grove, Drustvar",Can Be Tamed
129764,Hexcrazed Doe,"Glenbrook Hunting Grounds, Drustvar",Can Be Tamed
128385,Lowlands Doe,Drustvar,Can Be Tamed
142183,Riverland Doe,"Sagehold & Mariner's Strand, Stormsong Valley",Can Be Tamed
103805,Sablehorn Doe,Suramar,Can Be Tamed
191496,Pinehoof Doe,"Sagecrest Pines, Ohn'ahran Plains",Can Be Tamed
253923,Sunset Doe,Eversong Woods,Can Be Tamed
252837,Sunset Doe,Eversong Woods,Can Be Tamed
210850,Gilnean Doe,Ruins of Gilneas,Can Be Tamed
216702,Migrating Plains Doe,Amirdrassil (Dragon Isles Zone),Can Be Tamed
127611,Redwood Guardian,Invasion Point: Bonich,Can Be Tamed
112827,Shieldscar Doe,Suramar,Can Be Tamed
197652,Grey Tailed Doe,The Azure Span,Can Be Tamed
108891,Runewood Doe,Stormheim,Can Be Tamed
127807,Mountain Doe,Drustvar,Can Be Tamed
110043,Heartwood Doe,Suramar,Can Be Tamed
108313,Ferngrazer Doe,"Valley of the Sword, Stormheim",Can Be Tamed
126966,Midland Doe,"Clearspring Pass and Stagheart Cliffs, Tiragarde Sound",Can Be Tamed
144839,Whitetail Doe,Darkshore,Can Be Tamed
93329,Frenzybound Doe,Val'sharah,Can Be Tamed
93328,Frenzybound Doe,Val'sharah,Can Be Tamed
93314,Gleamhoof Doe,Val'sharah,Can Be Tamed
93316,Gleamhoof Fawn,Val'sharah,Can Be Tamed
94238,Skittish Doe,"Pinerock Basin, Highmountain",Can Be Tamed
51961,Tirisfal Stag,Tirisfal Glades,Can Be Tamed
3818,Elder Shadowhorn Stag,Ashenvale,Can Be Tamed
3817,Shadowhorn Stag,Ashenvale,Can Be Tamed
26616,Blighted Elk,Dragonblight,Available to Worgen Only
37786,Brown Stag,Gilneas,Can Be Tamed
33311,Darkshore Stag,Darkshore,Can Be Tamed
8761,Mosshoof Courser,Azshara,Can Be Tamed
35096,Weakened Mosshoof Stag,Azshara,Can Be Tamed
34318,Whitetail Stag,Darkshore,Can Be Tamed
48184,Hill Stag,Hillsbrad Foothills,Can Be Tamed
3816,Wild Buck,Ashenvale,Can Be Tamed
4018,Antlered Courser,Stonetalon Mountains,Can Be Tamed
4019,Great Courser,Stonetalon Mountains,Can Be Tamed
40193,Sharphorn Stag,Feralas,Can Be Tamed
26363,Tallhorn Stag,Grizzly Hills,Can Be Tamed
31236,Dappled Stag,Crystalsong Forest,Can Be Tamed
47263,Fleeing Stag,Mount Hyjal,Can Be Tamed
46970,Highland Elk,Twilight Highlands,Can Be Tamed
39588,Hyjal Stag,Mount Hyjal,Can Be Tamed
140735,Whitetail Stag,"The Long Wash, Darkshore",Can Be Tamed
17201,Moongraze Buck,Azuremyst Isle,Can Be Tamed
17200,Moongraze Stag,Azuremyst Isle,Can Be Tamed
27230,Silvercoat Stag,Grizzly Hills,Can Be Tamed
26615,Snowfall Elk,Dragonblight,Can Be Tamed
48918,Winterhorn Stag,Winterspring,Can Be Tamed
78274,Silverpelt Calf,"Plains of Serenity, Shadowmoon Valley - Draenor",Can Be Tamed
78276,Silverpelt Charger,"Plains of Serenity, Shadowmoon Valley - Draenor",Can Be Tamed
82513,Void-Touched Charger,"Plains of Serenity, Shadowmoon Valley - Draenor",Can Be Tamed
82778,Gnarlhoof the Rabid,"Stonecrag Gorge, Nagrand - Draenor",Can Be Tamed
76442,Maa'run,Shadowmoon Valley - Draenor,Can Be Tamed
82031,Pearlfur Grazer,Shadowmoon Valley - Draenor,Can Be Tamed
78275,Silverpelt Doe,"Plains of Serenity, Shadowmoon Valley - Draenor",Can Be Tamed
86801,Young Silverpelt,Shadowmoon Valley - Draenor,Can Be Tamed
78277,Breezestrider Colt,Nagrand - Draenor,Can Be Tamed
78279,Breezestrider Stallion,Nagrand - Draenor,Can Be Tamed
82116,Tall Buck,"Lonely Falls, Nagrand - Draenor",Can Be Tamed
86729,Direhoof,Nagrand - Draenor,Can Be Tamed
86727,Thorncoat Talbuk,Nagrand - Draenor,Can Be Tamed
78278,Breezestrider Talbuk,Nagrand - Draenor,Can Be Tamed
20777,Talbuk Sire,Netherstorm,Can Be Tamed
17131,Talbuk Thorngrazer,Nagrand - Outland,Can Be Tamed
18258,Bach'lor,Nagrand - Outland,Can Be Tamed
18964,Injured Talbuk,Nagrand - Outland,Can Be Tamed
17130,Talbuk Stag,Nagrand - Outland,Can Be Tamed
20610,Talbuk Doe,Netherstorm,Can Be Tamed
4166,Gazelle,Northern Barrens; Southern Barrens; Desolace; Mulgore,Can Be Tamed
62763,Rikkilea Strider,Dread Wastes,Can Be Tamed
134690,Ambermane Gazelle,"The Eternal Spring, Vol'dun",Can Be Tamed
48455,Felrot Courser,Felwood,Can Be Tamed
51713,Longstrider Gazelle,Uldum,Can Be Tamed
130321,Ringhorn Stag,"Verdant Plateau & Bouldered Bluffs, Vol'dun",Can Be Tamed
45302,Sunchaser Gazelle,Uldum,Can Be Tamed
58454,Fairlands Gazelle,Vale of Eternal Blossoms,Can Be Tamed
134699,Ambermane Buck,"The Eternal Spring, Vol'dun",Can Be Tamed
130316,Ringhorn Strider,"Verdant Plateau & Bouldered Bluffs, Vol'dun",Can Be Tamed
156788,Fairlands Gazelle,"The Summer Fields, Vale of Eternal Blossoms",Can Be Tamed
25680,Marsh Caribou,Borean Tundra,Can Be Tamed
25750,Oil-soaked Caribou,"Scalding Pools, Borean Tundra",Can Be Tamed
28129,Longneck Grazer,Sholazar Basin,Can Be Tamed
3248,Barrens Giraffe,Southern Barrens; Northern Barrens,Can Be Tamed
37082,Dusthoof Giraffe,Southern Barrens,Can Be Tamed
18739,Giraffe,Northern Barrens,Tameability Unknown
3462,Elder Barrens Giraffe,Northern Barrens,Can Be Tamed
167501,Carved Tracker,"Grand Palisade, Revendreth",Can Be Tamed
159026,Carved Tracker,"Halls of Atonement, Revendreth",Can Be Tamed
176113,Carved Tracker,"Halls of Atonement, Revendreth",Can Be Tamed
160402,Grond,"Halls of Atonement (Non-Instanced), Revendreth",Can Be Tamed
176117,Silent Proctor,"Halls of Atonement, Revendreth",Can Be Tamed
158979,Silent Proctor,"Halls of Atonement, Revendreth",Can Be Tamed
164198,Doom,"Halls of Atonement, Revendreth",Can Be Tamed
164563,Vicious Gargon,Halls of Atonement (Dungeon),Can Be Tamed
158978,Great Granitefur,"Dominance Keep, Revendreth",Can Be Tamed
159218,Great Granitefur,"Dominance Keep, Revendreth",Can Be Tamed
159978,Great Granitefur,"Dominance Keep, Revendreth",Can Be Tamed
171455,Stonewall Gargon,Sanguine Depths (Dungeon),Can Be Tamed
163216,Tamed Gargon,"Old Gate, Revendreth",Can Be Tamed
166679,Hopecrusher,"Chalice District, Revendreth",Can Be Tamed
167497,Carved Intimidator,"Grand Palisade & Halls of Atonement, Revendreth",Can Be Tamed
161211,Tamed Gargon,"Chalice District, Revendreth",Can Be Tamed
175465,Tamed Gargon,"Charred Ramparts, Revendreth",Can Be Tamed
164208,Soul Monitor,"Halls of Atonement, Revendreth",Can Be Tamed
159177,Loyal Granitefur,"Dominance Keep, Revendreth",Can Be Tamed
178050,Loyal Granitefur,"Dominance Keep, Revendreth",Can Be Tamed
165942,Rageback Gargon,"Dominance Keep, Revendreth",Can Be Tamed
160348,Tamed Gargon,"Redelav District, Revendreth",Can Be Tamed
158702,Lurking Monitor,"Sinfall, Revendreth",Can Be Tamed
169104,Chiseled Bandog,"Dominance Gate, Revendreth",Can Be Tamed
173393,Stonehide Mauler,"Forgotten Chamber, Revendreth",Can Be Tamed
160401,Grenich,"Halls of Atonement (Non-Instanced), Revendreth",Can Be Tamed
157301,Carved Tracker,"Grand Palisade & Penance Bridge, Revendreth",Can Be Tamed
161294,Carved Sniffer,"Death's End, Revendreth",Can Be Tamed
161348,Darkwall Suppresser,"Darkwall Tower, Revendreth",Can Be Tamed
169707,Darkwall Suppresser,"Darkwall Tower, Revendreth",Can Be Tamed
167719,Forgotten Watcher,"Halls of Atonement, Revendreth",Can Be Tamed
158797,Gargon Oppressor,"Stonevigil Overlook, Revendreth",Can Be Tamed
164197,Justice,"Halls of Atonement, Revendreth",Can Be Tamed
159441,Rockbreaker,"Dominance Keep, Revendreth",Can Be Tamed
159323,Stoneward Trampler,"The Upper Reaches; Twisting Corridors, Torghast, Tower of the Damned (Dungeon)",Can Be Tamed
167129,Reza,"Witherfall Ruin, Revendreth",Can Be Tamed
167139,Geza,"Witherfall Ruin, Revendreth",Can Be Tamed
60573,Terracotta Defender,Kun-Lai Summit,Can Be Tamed
61565,Quilen Statue,Crypt of Forgotten Kings (Scenario),Can Be Tamed
153096,Animated Warden,"Ruins of Guo-Lai, Vale of Eternal Blossoms",Can Be Tamed
61945,Gurthan Iron Maw,Mogu'shan Palace (Dungeon),Can Be Tamed
156046,Zan-tien Quilen,"Mistfall Village, Vale of Eternal Blossoms",Can Be Tamed
62266,Bronze Quilen,Townlong Steppes,Available to Pandaren Only
56274,Guardian of the Elders,"The Elder's Path, The Wandering Isle (Pandaren Starting Zone)",Can Be Tamed
99675,Enormous Stone Quilen,"The Demon Ward, Vault of the Wardens (Dungeon)",Can Be Tamed
58645,Ruined Guardian,Krasarang Wilds,Can Be Tamed
58419,Sleeping Guardian,Krasarang Wilds,Can Be Tamed
65450,Ancient Guardian,Dread Wastes,Can Be Tamed
59157,Granite Quilen,Vale of Eternal Blossoms,Can Be Tamed
60223,Granite Quilen,Vale of Eternal Blossoms,Can Be Tamed
60373,Reanimated Quilen,"The Silent Sanctuary, Vale of Eternal Blossoms",Can Be Tamed
59973,Stone Guardian,Vale of Eternal Blossoms,Can Be Tamed
59971,Stone Guardian,Vale of Eternal Blossoms,Can Be Tamed
63605,Stonebound Watcher,Vale of Eternal Blossoms,Can Be Tamed
63510,Wulon,"The Silent Sanctuary, Vale of Eternal Blossoms",Can Be Tamed
64183,Enormous Stone Quilen,Mogu'shan Vaults (Raid),Can Be Tamed
60833,Frenzied Stone Quilen,Mogu'shan Vaults (Raid),Can Be Tamed
60576,Stone Quilen,Mogu'shan Vaults (Raid),Can Be Tamed
70327,Stone Watcher,Troves of the Thunder King (Scenario),Can Be Tamed
66772,Beast of Jade,Greenstone Village (Scenario),Can Be Tamed
157290,Jade Watcher,"Ruins Rise, Vale of Eternal Blossoms",Can Be Tamed
50843,Portent,Vale of Eternal Blossoms,Can Be Tamed
60047,Amethyst Guardian,Mogu'shan Vaults (Raid),Can Be Tamed
60043,Jade Guardian,Mogu'shan Vaults (Raid),Can Be Tamed
59915,Jasper Guardian,Mogu'shan Vaults (Raid),Can Be Tamed
136550,Charged Sentinel,Zuldazar,Can Be Tamed
127805,Charged Sentinel,"Warport Rastari, Zuldazar",Can Be Tamed
60051,Cobalt Guardian,Mogu'shan Vaults (Raid),Can Be Tamed
131233,Lei-zhi,"Greater Vigilant, Zuldazar",Can Be Tamed
61307,Yachi,"Seeker's Point, Kun-Lai Summit",Can Be Tamed
61387,Quilen Guardian,Mogu'shan Palace (Dungeon),Can Be Tamed
59773,Terracotta Guardian,Kun-Lai Summit,Can Be Tamed
61306,Yao,"Seeker's Point, Kun-Lai Summit",Can Be Tamed
71491,Guardian of Sacrifice,Crypt of Forgotten Kings (Scenario),Can Be Tamed
62254,Quilen Watcher,Crypt of Forgotten Kings (Scenario),Can Be Tamed
68081,Dam'ren,"Grand Courtyard, Throne of Thunder (Raid)",Can Be Tamed
68079,Ro'shak,"Grand Courtyard, Throne of Thunder (Raid)",Can Be Tamed
68080,Quet'zal,"Grand Courtyard, Throne of Thunder (Raid)",Can Be Tamed
158409,Rusan,"Autumnshade Ridge, Vale of Eternal Blossoms",Can Be Tamed
157466,Anh-De the Loyal,"Mistfall Village, Vale of Eternal Blossoms",Can Be Tamed
261337,Voidsinged Hawkstrider,Eversong Woods,Can Be Tamed
256862,Brilliant Hawkstrider,Eversong Woods,Can Be Tamed
244060,Displaced Hawkstrider,"Fairbreeze Village, Eversong Woods",Can Be Tamed
256835,Refulgent Hawkstrider,Eversong Woods,Can Be Tamed
256836,Glistening Hawkstrider,Eversong Woods,Can Be Tamed
256843,Glistening Hawkstrider,Eversong Woods,Can Be Tamed
251464,Meadowstep Hawkstrider,"Isle of Quel'Danas, Eversong Woods",Can Be Tamed
256834,Resplendent Hawkstrider,Eversong Woods,Can Be Tamed
256841,Resplendent Hawkstrider,Eversong Woods,Can Be Tamed
256847,Gleaming Hawkstrider,Eversong Woods,Can Be Tamed
256844,Gleaming Hawkstrider,Eversong Woods,Can Be Tamed
246633,Harried Hawkstrider,Eversong Woods,Can Be Tamed
192641,Swiftfoot Tallstrider,"Steelcliff Passage, Thaldraszus",Can Be Tamed
195383,Swiftfoot Tallstrider,"Steelcliff Passage, Thaldraszus",Can Be Tamed
195366,Swiftfoot Tallstrider,"Steelcliff Passage, Thaldraszus",Can Be Tamed
