npc_id,npc_name,zone,family,name_keeper,notes,taming_requirements
242260,Toxic Ridgeworm,K'aresh,Worm,,,Exotic
242351,Void-Altered Ray,K'aresh,Ray,,,
242352,Void-Altered Stinger,K'aresh,Ray,,,
242374,Void Crawler,K'aresh,Carapid,,,Exotic
242397,Hidegorger the Everburning,Zul'Aman,Dragonhawk,,,
242401,Saltleaf Snouter,Zul'Aman,Boar,,,
242402,Saltleaf Boar,Zul'Aman,Boar,,,
242403,Cascades Fenhunter,Harandar,Raptor,,,Florafaun
242440,Dragonhawk Mistswooper,Zul'Aman,Dragonhawk,,,
242520,Encroaching Mana Wyrm,Eversong Woods,Serpent,,,
242521,Encroaching Mana Wyrm,Eversong Woods,Serpent,,,
242603,Encroaching Forest Lynx,Eversong Woods,Cat,,,
242604,Encroaching Forest Lynx,Eversong Woods,Cat,,,
242750,Marrowmouth Consumptor,Voidstorm,Worm,,,Exotic
242755,Enspored Potatoad,Harandar,Hopper,,,Florafaun
242773,Agitated Rootbat,Harandar,Ray,,"Spawns during the quest, Skyglass Scavenging.",
242944,Crazed Petalwing,Harandar,Carrion Bird,,,Florafaun
242945,Coasting Petalwing,Harandar,Carrion Bird,,,Florafaun
242998,Mourning Warlynx,Hallowfall,Cat,,"Found at the base of a cliff on the north bank of the river north-east of Dunelle's Kindness, around 71.0, 39.7 (look for a path down to the river, a bit east of the bridge). This lynx is initially friendly, but when you interact to try and comfort it, it'll push you away and become tameable. It has a respawn time of around 30 minutes",
243171,Gloombelly Toad,Eversong Woods,Hopper,,,
243264,Seething Shredclaw,Voidstorm,Whiptail,,,Exotic
243532,Grazing Boar,Zul'Aman,Boar,,,
243631,Agitated Boar,Zul'Aman,Boar,,,
243658,Void-Yoked Shredclaw,Voidstorm,Whiptail,,Surrounding Obscurion Citadel. It loses its Void effect and metal collar when tamed.,Exotic
243679,Giant Eagle,Zul'Aman,Bird of Prey,,,
243770,Blossom-bound Fledgling,Harandar,Carrion Bird,,,Florafaun
243775,Blossom-bound Thiever,Harandar,Carrion Bird,,,Florafaun
243778,Torbrul,Harandar,Water Strider,,"Located in The Grudge Pit (Non-Instanced), Harandar. If it isn't present try killing the existing NPCs until it spawns.",Exotic
243780,Opportunistic Sporeglider,Harandar,Sporebat,,"Located in The Grudge Pit (Non-Instanced), Harandar.",
243864,Voidfang,Voidstorm,Whiptail,,,Exotic
244029,Bloodtrained Lynx,Eversong Woods,Cat,,Spawns during the Runestone Defense event at Tranquil Repose.,
244048,Trained Snapdragon,Eversong Woods,Lizard,,Spawns when defending the Runestone at Lightbloom Ath'Ran during the Runestone Defense event.,
244060,Displaced Hawkstrider,Eversong Woods,Tallstrider,,"Spawns during the quest, Displaced Denizens.",
244325,Toxic Potatotoad,Harandar,Hopper,,,Florafaun
244326,Toxic Potatotoadling,Harandar,Hopper,,,Florafaun
244338,Wetland Terror,Harandar,Hydra,,,Florafaun
244349,Potatotoad Brute,Harandar,Hopper,,,Florafaun
244363,Poisonous Firefly,Harandar,Moth,,,
244371,Ahl'ua Chloroceros,Harandar,Direhorn,,,Direhorn|Florafaun
244376,Ahl'ua Bull,Harandar,Direhorn,,,Direhorn|Florafaun
244533,Lucent Hookbeak,Eversong Woods,Carrion Bird,,,Florafaun
244617,Shredclaw Packhunter,Voidstorm,Whiptail,,,Exotic
244618,Hunting Netherwasp,Voidstorm,Wasp,,,
244650,Rotting Vilefeaster,Zul'Aman,Bird of Prey,,,Undead
244763,Blush Pinebeak,Zul'Aman,Bird of Prey,,,
244874,Amani Crocolisk,Zul'Aman,Crocolisk,,,
244945,Rampant Shredclaw,Voidstorm,Whiptail,,,Exotic
244946,Marauding Trigore,Voidstorm,Hydra,,,
244967,Crawling Blistercreep,Voidstorm,Blood Beast,,,Blood Beast
245041,Netherflit,Voidstorm,Wasp,,,
245044,Nightbrood,Voidstorm,Wasp,True,,
245619,Watchful Nestguard,Zul'Aman,Bird of Prey,,,
245659,Lattice Crawler,Harandar,Serpent,,,Florafaun
245897,Nether Ray,Eversong Woods,Ray,,,
245900,Giant Bat,Eversong Woods,Bat,,,
245957,Underrift Beetle,Harandar,Beetle,,,
245997,Malek'ta <The Jaws of Oblivion>,K'aresh,Worm,True,Found southeast of The Atrium. You have to jump on the ground where it's submerged to get it to spawn.,Exotic
246051,Alloyed Voidcrawler,Voidstorm,Warp Stalker,,,
246060,Stormray Ramora,Voidstorm,Ray,,,
246074,Voidtouched Hatchling,Zul'Aman,Crab,,To the north-west of the main area. Loses its Void-corruption effect when tamed.,
246103,Cascades Shimmerbug,Harandar,Moth,,,
246106,Majestic Sporeglider,Harandar,Sporebat,,"Found sporadically, perhaps only a single individual that paths the area.",
246162,Foraging Sporeglider,Harandar,Sporebat,,"Located in The Grudge Pit (Non-Instanced), Harandar.",
246365,Encroaching Lynx,Eversong Woods,Cat,,,
246459,Fortamus,Voidstorm,Hydra,,,
246574,Sungrub,Eversong Woods,Worm,,,Exotic
246580,Invasive Lynx,Eversong Woods,Cat,,,
246622,Trigore Denguard <Brood of Predaxus>,Voidstorm,Hydra,,,
246633,Harried Hawkstrider,Eversong Woods,Tallstrider,,Found running around to the south-west of Tranquillien. Loses Void effect upon taming.,
246640,Netherhunter Infestor,Voidstorm,Ray,,,
246713,Harmonious Petalwing,Harandar,Carrion Bird,,,Florafaun
246715,Aggressive Potatoad,Harandar,Hopper,,,Florafaun
246808,Decanimated Sporeglider,Harandar,Sporebat,,,
247011,Horned Frog,Zul'Aman,Hopper,,,
247090,Grumpy Chloroceros,Harandar,Direhorn,,"Spawns during the quest, Carry On, Wayward Kuri.",Direhorn|Florafaun
247111,Scavenging Biledrinker,Voidstorm,Blood Beast,,,Blood Beast
247392,Agitated Wyrm,Eversong Woods,Serpent,,,
247393,Molted Mana Wyrm,Eversong Woods,Serpent,,,
247444,Infused Klaxid,Voidstorm,Scorpid,,,
247490,Mature Comsumptor,Voidstorm,Worm,,,Exotic
247504,Wandering Mauler,Eversong Woods,Bear,,,
247505,Wandering Stalker,Eversong Woods,Cat,,,
247553,Daggerspine Snapdragon,Eversong Woods,Lizard,,,
247558,Mana Wyrm,Eversong Woods,Serpent,,,
247559,Den-Gorger Zitoc,Voidstorm,Whiptail,,Found in a cave on the northern edge of the area.,Exotic
247603,Enclave Lurker,Eversong Woods,Spider,,,
247630,Watchful Striker,Eversong Woods,Bird of Prey,,,
247649,Engorged Silk Wyrm,Eversong Woods,Serpent,,,
247772,Territorial Petalwing,Harandar,Carrion Bird,,,Florafaun
247783,Charging Chloroceros,Harandar,Direhorn,,,Direhorn|Florafaun
247807,Prowling Griefshredder,Voidstorm,Whiptail,,,Exotic
248013,Spiteful Consumptor,Voidstorm,Worm,,,Exotic
248016,Grafted Shredder,Voidstorm,Whiptail,,It loses its collar and void effect when tamed.,Exotic
248025,Kilivore Hunter,Voidstorm,Ravager,,,
248038,Ambush Consumptor,Voidstorm,Worm,,,Exotic
248070,Perturbed Petalwing,Harandar,Carrion Bird,,"Spawns during the quest, Memories in Stone.",Florafaun
248127,Peckish Beetle,Harandar,Beetle,,,
248374,Village Strongpaw,Zul'Aman,Bear,,,
248375,Agitated Guardian,Zul'Aman,Bear,,,
248424,Glimmering Stonesnail,Harandar,Carapid,,,Exotic
248428,Luminescent Cavefly,Harandar,Moth,,,
248447,Kilivore Drone,Voidstorm,Ravager,,,
248448,Territorial Consumptor,Voidstorm,Worm,,,Exotic
248460,Juvenile Crawler,Zul'Aman,Crab,,,
248470,Stalking Thorntalon,Harandar,Raptor,,,Florafaun
248471,Petalscaled Potatoad,Harandar,Hopper,,,Florafaun
248475,Preening Petalwing,Harandar,Carrion Bird,,,Florafaun
248500,Backwoods Boar,Zul'Aman,Boar,,,
248577,Rootbound Horror,Harandar,Hydra,,Summoned by various Rutaani in Harandar.,Florafaun
248598,Sporeglider Bloomterror,Harandar,Sporebat,,,
248646,Skittish Springrunner,Eversong Woods,Courser,,,
248741,Rhazul,Harandar,Whiptail,True,,Exotic
248890,Wandering Stalker,Harandar,Water Strider,,,Exotic
248906,Trigore Shard-Breaker,Voidstorm,Hydra,,,
248938,Albino Trigore,Voidstorm,Hydra,,,
248939,Blistercreep Bottomfeeder,Voidstorm,Blood Beast,,,Blood Beast
248940,Bloodthirsty Kilivore,Voidstorm,Ravager,,,
249006,Pernicious Petalwing,Harandar,Carrion Bird,,,Florafaun
249039,Lurking Stormray,Voidstorm,Ray,,,
249059,Firefly,Harandar,Moth,,,
249107,Territorial Petalwing,Harandar,Carrion Bird,,,Florafaun
249250,Thrashing Consumptor,Voidstorm,Worm,,,Exotic
249285,Salivating Saptor,Harandar,Raptor,,,Florafaun
249328,Hellebora,Harandar,Devilsaur,,,Exotic|Florafaun
249329,Toadshade,Harandar,Hydra,,,Florafaun
249332,Slewstalk,Harandar,Water Strider,,,Exotic
249343,Dionaea,Harandar,Scalehide,,,Florafaun
249358,Poisonous Passhopper,Eversong Woods,Hopper,,Found near the southern entrance to Zul'Aman.,
249359,Barkfur Bear,Eversong Woods,Bear,,Found near the southern entrance to Zul'Aman.,
249392,Nesting Silk Wyrm,Eversong Woods,Serpent,,"Spawns during the Saltheril's Haven Magisters' quest, Fit for a Magister.",
249397,Enclave Skitterer,Eversong Woods,Spider,,,
249409,Vigilant Sporeglider,Harandar,Sporebat,,,
249412,Surly Thornmaw,Harandar,Scalehide,,,Florafaun
249413,Mire Stalker,Harandar,Water Strider,,,Exotic
249417,Bloated Blistercreep,Voidstorm,Blood Beast,,,Blood Beast
249421,Venomous Mournbat,Eversong Woods,Bat,,,
249427,Chittering Kilivore,Voidstorm,Ravager,,,
249433,Predaxian Trigore,Voidstorm,Hydra,,,
249508,Teething Saptor,Harandar,Raptor,,,Florafaun
249797,Eager Thorntail,K'aresh,Fox,,Can only be found while Phase Diving.,
249798,Unusual Thorntail,K'aresh,Fox,,Found patroling the inside of Eco-Dome: Primus. Has a long respawn timer. Can only be found while Phase Diving.,
249799,Slateback Roamer,K'aresh,Stag,,Can only be found while Phase Diving.,
249806,Soaring K'aaroc,K'aresh,Bird of Prey,,"Flies around the Eco-Domes, but can only be found while Phase Diving. Requires standing on high cliffs in order to be able to get closer enough to tame them. One such cliff is northwest of The Oasis.",
249849,Ha'kalawe,Harandar,Sporebat,True,Circles the higher ground to the west of The Grudge Pit (non-instanced).,
249959,Arcane Wyrm,Eversong Woods,Serpent,,,
249962,Queen Lashtongue,Harandar,Hopper,True,,Florafaun
250024,Lightscale Nibbler,Eversong Woods,Serpent,,,
250025,Gorged Lightscale,Eversong Woods,Serpent,,,
250026,Arcane Manathirster,Eversong Woods,Serpent,,,
250028,Mana Thirster,Eversong Woods,Serpent,,,
250030,Ghostfeather Dragonhawk,Eversong Woods,Dragonhawk,,Spawns during the Runestone Defense event at Dawnstar Spire.,
250033,Springpaw Lynx,Eversong Woods,Cat,,,
250035,Ghostclaw Lynx,Eversong Woods,Cat,,,
250037,Springclaw Elder,Eversong Woods,Cat,,,
250038,Ghostclaw Elder,Eversong Woods,Cat,,,
250039,Juvenile Springpaw,Eversong Woods,Cat,,,
250040,Juvenile Ghostclaw,Eversong Woods,Cat,,,
250043,Eversong Mauler,Eversong Woods,Bear,,,
250044,Rageclaw Matriarch,Eversong Woods,Bear,,,
250045,Duskleg Lurker,Eversong Woods,Spider,,,
250046,Duskling Skitterer,Eversong Woods,Spider,,,
250047,Ghostwing Bat,Eversong Woods,Bat,,,
250048,Ghostwing Screecher,Eversong Woods,Bat,,,
250051,River Hopper,Eversong Woods,Hopper,,,
250053,Toxic Dartling,Eversong Woods,Hopper,,,
250057,Leafmuncher,Eversong Woods,Worm,,,Exotic
250061,Tideshell Crab,Eversong Woods,Crab,,,
250086,Stumpy <Terror of Harandar>,Harandar,Devilsaur,True,,Exotic|Florafaun
250091,Juvenile Swiftclaw,Zul'Aman,Cat,,,
250093,Swiftclaw Elder,Zul'Aman,Cat,,,
250094,Amani Swiftclaw,Zul'Aman,Cat,,,
250098,Veinripper Matriarch,Zul'Aman,Bear,,,
250099,Amani Mauler,Zul'Aman,Bear,,,
250100,Kapara Pup,Zul'Aman,Rodent,,,
250101,Kapara,Zul'Aman,Rodent,,,
250103,Seaside Crab,Zul'Aman,Crab,,,
250104,Crab,Zul'Aman,Crab,,,
250105,Nibbler Crab,Zul'Aman,Crab,,,
250107,Ulcerated Rotclaw,Zul'Aman,Bear,,,
250108,Rotclaw Mauler,Zul'Aman,Bear,,,
250111,Mistveil Dragonhawk,Zul'Aman,Dragonhawk,,,
250112,Mistveil Alpha,Zul'Aman,Dragonhawk,,,
250116,Mudwallow Boar,Zul'Aman,Boar,,,
250117,Tusksplitter Boar,Zul'Aman,Boar,,,
250118,Riptalon Eviscerator,Zul'Aman,Bird of Prey,,,
250120,Keen-eye Riptalon,Zul'Aman,Bird of Prey,,,
250123,Chitterfang Scurrier,Zul'Aman,Rodent,,,
250124,Chitterfang Scurrier,Zul'Aman,Rodent,,,
250125,Scavenging Chitterfang,Zul'Aman,Rodent,,,
250126,Furious Mudcoat,Zul'Aman,Wasp,,,
250127,Mudcoat Borer,Zul'Aman,Wasp,,,
250128,Buzzing Mudcoat,Zul'Aman,Wasp,,,
250141,Swamp Leaper,Zul'Aman,Hopper,,,
250142,Poisonous Hoplet,Zul'Aman,Hopper,,,
250143,Bog Hopper,Zul'Aman,Hopper,,,
250150,Terrorspine Amazard,Zul'Aman,Lizard,,,
250151,Amazard Chomper,Zul'Aman,Lizard,,,
250152,Dreadmaw Amazard,Zul'Aman,Lizard,,,
250153,Ravenous Mukleech,Zul'Aman,Worm,,,Exotic
250154,Mukleech Bloodletter,Zul'Aman,Worm,,,Exotic
250156,Wriggling Boggorm,Zul'Aman,Worm,,,Exotic
250157,Boggorm Corroder,Zul'Aman,Worm,,,Exotic
250158,Acrid Boggorm,Zul'Aman,Worm,,,Exotic
250163,Spikeshell Snapper,Zul'Aman,Turtle,,,
250164,Meandering Spikeshell,Zul'Aman,Turtle,,,
250165,Tempered Spikeshell,Zul'Aman,Turtle,,,
250167,Skimmer Nymet,Harandar,Water Strider,,,Exotic
250168,Latticewing Sporeglider,Harandar,Sporebat,,,
250169,Thornhook Saptor,Harandar,Raptor,,,Florafaun
250170,Splintclaw Saptor,Harandar,Raptor,,,Florafaun
250175,Thornhook Hunter,Harandar,Raptor,,,Florafaun
250176,Splintclaw Ravager,Harandar,Raptor,,,Florafaun
250185,Bulb-eye Potatoad,Harandar,Hopper,,,Florafaun
250193,Iridescent Petalwing,Harandar,Carrion Bird,,,Florafaun
250226,Mindrot,Harandar,Water Strider,True,,Exotic
250231,Dracaena,Harandar,Serpent,True,,Florafaun
250273,Cascade Potatoad,Harandar,Hopper,,,Florafaun
250317,Oro'ohna,Harandar,Carrion Bird,True,,Florafaun
250321,Pterrock,Harandar,Ray,True,Found in a cave in the northern edge of the area.,
250324,Rootcoil Hydra,Harandar,Hydra,,,Florafaun
250327,Underbrush Grovecrawler,Harandar,Serpent,,,Florafaun
250330,Glimmering Darter,Harandar,Moth,,,
250333,Stream Skipper,Harandar,Hopper,,,
250335,Underroot Beetle,Harandar,Beetle,,,
250339,Mosscoil Snail,Harandar,Carapid,,,Exotic
250340,Lightcursed Saptor,Harandar,Raptor,,,Florafaun
250341,Lightcursed Crawler,Harandar,Serpent,,"In the Blinding Bloom, it can be found in a cave in the south-east of the area.",Florafaun
250344,Juvenile Grovecrawler,Harandar,Serpent,,,Florafaun
250366,Burrowing Consumptor,Voidstorm,Worm,,The cave entrance is located near the Sunkiller Sanctum delve.,Exotic
250509,Smoldering Beetle,Harandar,Beetle,,,
250540,Seeking Stormray,Voidstorm,Ray,,,
250545,Stalking Shredclaw,Voidstorm,Whiptail,,,Exotic
250546,Venomous Netherwaspling,Voidstorm,Wasp,,,
250562,Consumptor,Voidstorm,Worm,,,Exotic
250582,Bloated Snapdragon,Eversong Woods,Lizard,,,
250633,Shredclaw,Voidstorm,Whiptail,,,Exotic
250635,Consumptor,Voidstorm,Worm,,,Exotic
250637,Shredclaw,Voidstorm,Whiptail,,,Exotic
250638,Trigore,Voidstorm,Hydra,,,
250822,Intruding Shinesipper,Eversong Woods,Carrion Bird,,"Spawns during the quest, And Then They Came.",Florafaun
250824,Lightfrenzied Devourer,Eversong Woods,Serpent,,"Spawns during the quest, And Then They Came.",Florafaun
250826,Banuran,Eversong Woods,Hopper,True,,
250876,Terrinor,Eversong Woods,Bat,True,,
251251,Skittering Underroot Beetle,Harandar,Beetle,,,
251339,Ornery Winebat,Eversong Woods,Bat,,,
251394,Hungry Scalebiter,Zul'Aman,Lizard,,,
251455,Ambershade Matriarch,Eversong Woods,Cat,,,
251457,Ambershade Lynx,Eversong Woods,Cat,,,
251459,Ambershade Kitten,Eversong Woods,Cat,,,
251460,Lightscale Dragonhawk,Eversong Woods,Dragonhawk,,,
251462,Sunset Clacker,Eversong Woods,Crab,,,
251464,Meadowstep Hawkstrider,Eversong Woods,Tallstrider,,,
251468,Listless Mana Wyrm,Eversong Woods,Serpent,,,
251548,Deeprock Snail,Harandar,Carapid,,,Exotic
251550,Cavern Sporebat,Harandar,Ray,,,
251552,Cascade Chloroceros,Harandar,Direhorn,,,Direhorn|Florafaun
251561,Cascade Bull,Harandar,Direhorn,,,Direhorn|Florafaun
251562,Groveherd Chloroceros,Harandar,Direhorn,,,Direhorn|Florafaun
251563,Groveherd Bull,Harandar,Direhorn,,,Direhorn|Florafaun
251593,Infected Beast,The Grudge Pit (Delve),Lizard,,Located in The Grudge Pit (Delve).,
251705,Hungry Hatchling,Zul'Aman,Crab,,,
251724,Sporegorger Choloroceros,Harandar,Direhorn,,,Direhorn|Florafaun
251756,Kipkip <Spore Storm>,Harandar,Sporebat,,"Located in The Grudge Pit (Non-Instanced), Harandar. Spawns during the quest, To the Ring.",
251758,Vonto <Spore Storm>,Harandar,Sporebat,,"Located in The Grudge Pit (Non-Instanced), Harandar. Spawns during the quest, To the Ring.",
251825,Shimmerspore Hatchling,Harandar,Moth,,,
251914,Voracious Thornmaw,Harandar,Scalehide,,,Florafaun
251915,Foraging Potatoad,Harandar,Hopper,,,Florafaun
251916,Insatiable Saptor,Harandar,Raptor,,,Florafaun
252107,Encroaching Shredclaw,Voidstorm,Whiptail,,,Exotic
252108,Encroaching Packleader,Voidstorm,Whiptail,,,Exotic
252151,Basincrawler Grub,Eversong Woods,Worm,,,Exotic
252221,King Crab,Zul'Aman,Crab,,,
252222,Carnivorous Crab,Zul'Aman,Crab,,,
252466,Razorshell Ravager,Torment's Rise (Delve),Ravager,,Located in Torment's Rise (Delve). Spawns during combat with Nullaeus.,
252526,Yoked Pangolin,Eversong Woods,Scalehide,,,
252682,Hoarding Klaxid,Voidstorm,Scorpid,,,
252683,Scavenging Netherwasp,Voidstorm,Wasp,,,
252684,Marrowmaw Kilivore,Voidstorm,Ravager,,,
252693,Agitated Springpaw,Eversong Woods,Cat,,"Appears during the ""Void Rift: Tranquil Repose"" Void Strike event.",
252773,Binli  <Glow Guard >,Harandar,Sporebat,,"Located in The Grudge Pit (Non-Instanced), Harandar. Found during the quest, Not-yet Defeated Champions.",
252836,Sunset Stag,Eversong Woods,Stag,,,
